"","game_id","names","min_players","max_players","avg_time","min_time","max_time","year","geek_rating","num_votes","age","mechanic","owned","category1","category2","category3","category4","category5","category6","category7","category8","category9","category10","category11","category12","designer"
"3127",154825,"Arkwright",2,4,240,120,240,2014,6.72464,1172,12,"Commodity Speculation",2209,"Economic"," Industry / Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stefan Risthaus"
"3128",154825,"Arkwright",2,4,240,120,240,2014,6.72464,1172,12,"Simulation",2209,"Economic"," Industry / Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stefan Risthaus"
"3129",154825,"Arkwright",2,4,240,120,240,2014,6.72464,1172,12,"Stock Holding",2209,"Economic"," Industry / Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stefan Risthaus"
"3130",154825,"Arkwright",2,4,240,120,240,2014,6.72464,1172,12,"Variable Phase Order",2209,"Economic"," Industry / Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stefan Risthaus"
"3131",154825,"Arkwright",2,4,240,120,240,2014,6.72464,1172,12,"Worker Placement",2209,"Economic"," Industry / Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stefan Risthaus"
"3132",132544,"Tesla vs. Edison: War of Currents",2,5,90,90,90,2015,6.11661,1148,14,"Action Point Allowance System",2684,"Bluffing"," Card Game"," Economic"," Educational"," Industry / Manufacturing",NA,NA,NA,NA,NA,NA,NA,"Dirk Knemeyer"
"3133",132544,"Tesla vs. Edison: War of Currents",2,5,90,90,90,2015,6.11661,1148,14,"Commodity Speculation",2684,"Bluffing"," Card Game"," Economic"," Educational"," Industry / Manufacturing",NA,NA,NA,NA,NA,NA,NA,"Dirk Knemeyer"
"3134",132544,"Tesla vs. Edison: War of Currents",2,5,90,90,90,2015,6.11661,1148,14,"Hand Management",2684,"Bluffing"," Card Game"," Economic"," Educational"," Industry / Manufacturing",NA,NA,NA,NA,NA,NA,NA,"Dirk Knemeyer"
"3135",132544,"Tesla vs. Edison: War of Currents",2,5,90,90,90,2015,6.11661,1148,14,"Route/Network Building",2684,"Bluffing"," Card Game"," Economic"," Educational"," Industry / Manufacturing",NA,NA,NA,NA,NA,NA,NA,"Dirk Knemeyer"
"3136",132544,"Tesla vs. Edison: War of Currents",2,5,90,90,90,2015,6.11661,1148,14,"Stock Holding",2684,"Bluffing"," Card Game"," Economic"," Educational"," Industry / Manufacturing",NA,NA,NA,NA,NA,NA,NA,"Dirk Knemeyer"
"3137",132544,"Tesla vs. Edison: War of Currents",2,5,90,90,90,2015,6.11661,1148,14,"Variable Player Powers",2684,"Bluffing"," Card Game"," Economic"," Educational"," Industry / Manufacturing",NA,NA,NA,NA,NA,NA,NA,"Dirk Knemeyer"
"3138",161547,"Timeline: Americana",2,8,15,15,15,2014,5.96874,693,8,"none",1964,"Card Game"," Educational"," Party Game"," Trivia",NA,NA,NA,NA,NA,NA,NA,NA,"Frédéric Henry"
"3139",160559,"Simurgh",2,5,90,90,90,2015,6.00917,676,12,"Modular Board",1420,"Fantasy"," Farming",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pierluca Zizzi"
"3140",160559,"Simurgh",2,5,90,90,90,2015,6.00917,676,12,"Tile Placement",1420,"Fantasy"," Farming",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pierluca Zizzi"
"3141",160559,"Simurgh",2,5,90,90,90,2015,6.00917,676,12,"Worker Placement",1420,"Fantasy"," Farming",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pierluca Zizzi"
"3142",142556,"Rory's Story Cubes: Clues",1,12,15,15,15,2013,5.68024,215,8,"Co-operative Play",1020,"Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rory O'Connor"
"3143",142556,"Rory's Story Cubes: Clues",1,12,15,15,15,2013,5.68024,215,8,"Dice Rolling",1020,"Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rory O'Connor"
"3144",142556,"Rory's Story Cubes: Clues",1,12,15,15,15,2013,5.68024,215,8,"Pattern Recognition",1020,"Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rory O'Connor"
"3145",142556,"Rory's Story Cubes: Clues",1,12,15,15,15,2013,5.68024,215,8,"Storytelling",1020,"Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rory O'Connor"
"3146",199357,"By Order of the Queen",2,4,120,90,120,2017,5.66871,193,10,"Co-operative Play",613,"Adventure"," Dice"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,"David Gerrard"
"3147",199357,"By Order of the Queen",2,4,120,90,120,2017,5.66871,193,10,"Dice Rolling",613,"Adventure"," Dice"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,"David Gerrard"
"3148",15157,"Amazonas",3,4,50,50,50,2005,5.91873,1156,10,"Hand Management",1647,"Animals"," Exploration",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stefan Dorra"
"3149",15157,"Amazonas",3,4,50,50,50,2005,5.91873,1156,10,"Route/Network Building",1647,"Animals"," Exploration",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stefan Dorra"
"3150",15157,"Amazonas",3,4,50,50,50,2005,5.91873,1156,10,"Set Collection",1647,"Animals"," Exploration",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stefan Dorra"
"3151",15157,"Amazonas",3,4,50,50,50,2005,5.91873,1156,10,"Simultaneous Action Selection",1647,"Animals"," Exploration",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stefan Dorra"
"3152",144797,"Argent: The Consortium",2,5,150,60,150,2015,6.87894,1835,10,"Area Control / Area Influence",2921,"Fantasy"," Political",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trey Chambers"
"3153",144797,"Argent: The Consortium",2,5,150,60,150,2015,6.87894,1835,10,"Deck / Pool Building",2921,"Fantasy"," Political",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trey Chambers"
"3154",144797,"Argent: The Consortium",2,5,150,60,150,2015,6.87894,1835,10,"Time Track",2921,"Fantasy"," Political",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trey Chambers"
"3155",144797,"Argent: The Consortium",2,5,150,60,150,2015,6.87894,1835,10,"Variable Player Powers",2921,"Fantasy"," Political",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trey Chambers"
"3156",144797,"Argent: The Consortium",2,5,150,60,150,2015,6.87894,1835,10,"Worker Placement",2921,"Fantasy"," Political",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trey Chambers"
"3157",71906,"Castaways",1,4,120,120,120,2013,6.38855,1521,12,"Dice Rolling",2313,"Adventure"," Negotiation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alberto Corral"
"3158",71906,"Castaways",1,4,120,120,120,2013,6.38855,1521,12,"Press Your Luck",2313,"Adventure"," Negotiation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alberto Corral"
"3159",71906,"Castaways",1,4,120,120,120,2013,6.38855,1521,12,"Time Track",2313,"Adventure"," Negotiation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alberto Corral"
"3160",71906,"Castaways",1,4,120,120,120,2013,6.38855,1521,12,"Variable Player Powers",2313,"Adventure"," Negotiation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alberto Corral"
"3161",71906,"Castaways",1,4,120,120,120,2013,6.38855,1521,12,"Worker Placement",2313,"Adventure"," Negotiation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alberto Corral"
"3162",145888,"CapCom Street Fighter Deck-Building Game",2,5,45,45,45,2014,5.81357,481,15,"Deck / Pool Building",933,"Card Game"," Fighting"," Video Game Theme",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matt Hyra, Erik V Larsen"
"3163",76883,"Khan",2,4,60,60,60,2010,5.69249,326,10,"Area Control / Area Influence",524,"Medieval"," Territory Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Christwart Conrad"
"3164",76883,"Khan",2,4,60,60,60,2010,5.69249,326,10,"Grid Movement",524,"Medieval"," Territory Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Christwart Conrad"
"3165",76883,"Khan",2,4,60,60,60,2010,5.69249,326,10,"Hand Management",524,"Medieval"," Territory Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Christwart Conrad"
"3166",232473,"Ratland",2,6,30,30,30,2017,5.6624,150,8,"Area Movement",320,"Animals"," Bluffing"," Humor",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eduardo García Martín"
"3167",232473,"Ratland",2,6,30,30,30,2017,5.6624,150,8,"Simultaneous Action Selection",320,"Animals"," Bluffing"," Humor",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eduardo García Martín"
"3168",232473,"Ratland",2,6,30,30,30,2017,5.6624,150,8,"Take That",320,"Animals"," Bluffing"," Humor",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eduardo García Martín"
"3169",148943,"Coup: Rebellion G54",3,6,15,15,15,2014,6.48972,1831,14,"Player Elimination",4981,"Bluffing"," Card Game"," Deduction"," Negotiation"," Political",NA,NA,NA,NA,NA,NA,NA,"Rikki Tahta"
"3170",148943,"Coup: Rebellion G54",3,6,15,15,15,2014,6.48972,1831,14,"Take That",4981,"Bluffing"," Card Game"," Deduction"," Negotiation"," Political",NA,NA,NA,NA,NA,NA,NA,"Rikki Tahta"
"3171",148943,"Coup: Rebellion G54",3,6,15,15,15,2014,6.48972,1831,14,"Variable Player Powers",4981,"Bluffing"," Card Game"," Deduction"," Negotiation"," Political",NA,NA,NA,NA,NA,NA,NA,"Rikki Tahta"
"3172",12488,"WARS Trading Card Game",2,2,45,45,45,2004,5.69512,241,12,"Hand Management",480,"Card Game"," Collectible Components"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joe Alread, Michael Girard, Chuck Kallenbach, Tom Lischke, Evan Lorentz, Kendrick Summers"
"3173",12488,"WARS Trading Card Game",2,2,45,45,45,2004,5.69512,241,12,"Variable Player Powers",480,"Card Game"," Collectible Components"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joe Alread, Michael Girard, Chuck Kallenbach, Tom Lischke, Evan Lorentz, Kendrick Summers"
"3174",27306,"Venedig",2,5,60,45,60,2007,5.67816,337,10,"Card Drafting",399,"City Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Klaus-Jürgen Wrede"
"3175",27306,"Venedig",2,5,60,45,60,2007,5.67816,337,10,"Hand Management",399,"City Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Klaus-Jürgen Wrede"
"3176",113636,"Edo",2,4,60,60,60,2012,6.40743,1416,12,"Action / Movement Programming",2431,"Economic"," Medieval",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Louis Malz, Stefan Malz"
"3177",113636,"Edo",2,4,60,60,60,2012,6.40743,1416,12,"Hand Management",2431,"Economic"," Medieval",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Louis Malz, Stefan Malz"
"3178",113636,"Edo",2,4,60,60,60,2012,6.40743,1416,12,"Point to Point Movement",2431,"Economic"," Medieval",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Louis Malz, Stefan Malz"
"3179",113636,"Edo",2,4,60,60,60,2012,6.40743,1416,12,"Simultaneous Action Selection",2431,"Economic"," Medieval",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Louis Malz, Stefan Malz"
"3180",234248,"Voodoo Prince",2,5,20,20,20,2017,5.66027,146,8,"Trick-taking",252,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reiner Knizia"
"3181",206939,"Do De Li Do",2,6,20,10,20,2016,5.67861,201,8,"Acting",330,"Action / Dexterity"," Animals"," Card Game"," Children's Game"," Real-time",NA,NA,NA,NA,NA,NA,NA,"Jacques Zeimet"
"3182",57759,"Filipino Fruit Market",3,5,30,30,30,2009,5.66902,232,10,"Trick-taking",314,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peer Sylvester"
"3183",79131,"Star Trek: Expeditions",1,4,60,60,60,2011,6.0288,1381,14,"Co-operative Play",2475,"Adventure"," Movies / TV / Radio theme"," Science Fiction"," Space Exploration",NA,NA,NA,NA,NA,NA,NA,NA,"Reiner Knizia"
"3184",79131,"Star Trek: Expeditions",1,4,60,60,60,2011,6.0288,1381,14,"Variable Player Powers",2475,"Adventure"," Movies / TV / Radio theme"," Science Fiction"," Space Exploration",NA,NA,NA,NA,NA,NA,NA,NA,"Reiner Knizia"
"3185",62814,"Tumblin-Dice Medium",2,6,15,15,15,2008,5.68689,133,6,"Dice Rolling",201,"Action / Dexterity"," Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Randy Nash"
"3186",190400,"Aventuria: Adventure Card Game",1,4,180,45,180,2016,5.89715,297,14,"Co-operative Play",674,"Adventure"," Card Game"," Fantasy"," Fighting",NA,NA,NA,NA,NA,NA,NA,NA,"Michael Palm, Lukas Zach"
"3187",190400,"Aventuria: Adventure Card Game",1,4,180,45,180,2016,5.89715,297,14,"Deck / Pool Building",674,"Adventure"," Card Game"," Fantasy"," Fighting",NA,NA,NA,NA,NA,NA,NA,NA,"Michael Palm, Lukas Zach"
"3188",190400,"Aventuria: Adventure Card Game",1,4,180,45,180,2016,5.89715,297,14,"Dice Rolling",674,"Adventure"," Card Game"," Fantasy"," Fighting",NA,NA,NA,NA,NA,NA,NA,NA,"Michael Palm, Lukas Zach"
"3189",190400,"Aventuria: Adventure Card Game",1,4,180,45,180,2016,5.89715,297,14,"Hand Management",674,"Adventure"," Card Game"," Fantasy"," Fighting",NA,NA,NA,NA,NA,NA,NA,NA,"Michael Palm, Lukas Zach"
"3190",190400,"Aventuria: Adventure Card Game",1,4,180,45,180,2016,5.89715,297,14,"Role Playing",674,"Adventure"," Card Game"," Fantasy"," Fighting",NA,NA,NA,NA,NA,NA,NA,NA,"Michael Palm, Lukas Zach"
"3191",190400,"Aventuria: Adventure Card Game",1,4,180,45,180,2016,5.89715,297,14,"Variable Player Powers",674,"Adventure"," Card Game"," Fantasy"," Fighting",NA,NA,NA,NA,NA,NA,NA,NA,"Michael Palm, Lukas Zach"
"3192",124622,"In Magnificent Style",1,1,60,60,60,2012,5.7923,214,13,"Chit-Pull System",481,"American Civil War"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hermann Luttmann"
"3193",124622,"In Magnificent Style",1,1,60,60,60,2012,5.7923,214,13,"Dice Rolling",481,"American Civil War"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hermann Luttmann"
"3194",124622,"In Magnificent Style",1,1,60,60,60,2012,5.7923,214,13,"Press Your Luck",481,"American Civil War"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hermann Luttmann"
"3195",154182,"Helios",2,4,60,60,60,2014,6.24927,1401,10,"Action Point Allowance System",2273,"Mythology"," Territory Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Martin Kallenborn, Matthias Prinz"
"3196",154182,"Helios",2,4,60,60,60,2014,6.24927,1401,10,"Tile Placement",2273,"Mythology"," Territory Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Martin Kallenborn, Matthias Prinz"
"3197",154182,"Helios",2,4,60,60,60,2014,6.24927,1401,10,"Variable Phase Order",2273,"Mythology"," Territory Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Martin Kallenborn, Matthias Prinz"
"3198",19363,"Havoc: The Hundred Years War",2,6,60,60,60,2005,5.97615,746,10,"Card Drafting",852,"Bluffing"," Card Game"," Medieval",NA,NA,NA,NA,NA,NA,NA,NA,NA,"K. C. Humphrey"
"3199",19363,"Havoc: The Hundred Years War",2,6,60,60,60,2005,5.97615,746,10,"Hand Management",852,"Bluffing"," Card Game"," Medieval",NA,NA,NA,NA,NA,NA,NA,NA,NA,"K. C. Humphrey"
"3200",154892,"Loonacy",2,5,10,10,10,2014,5.70308,382,8,"Pattern Recognition",930,"Card Game"," Real-time",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andrew Looney"
"3201",216091,"Unlock! The Formula",1,6,75,45,75,2017,6.3908,1276,10,"Co-operative Play",2498,"Card Game"," Exploration"," Puzzle"," Real-time",NA,NA,NA,NA,NA,NA,NA,NA,"Cyril Demaegd"
"3202",216091,"Unlock! The Formula",1,6,75,45,75,2017,6.3908,1276,10,"Storytelling",2498,"Card Game"," Exploration"," Puzzle"," Real-time",NA,NA,NA,NA,NA,NA,NA,NA,"Cyril Demaegd"
"3203",129122,"Band of Brothers: Ghost Panzer",2,2,90,90,90,2013,6.00857,284,8,"Dice Rolling",1087,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jim Krohn"
"3204",129122,"Band of Brothers: Ghost Panzer",2,2,90,90,90,2013,6.00857,284,8,"Hex-and-Counter",1087,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jim Krohn"
"3205",129122,"Band of Brothers: Ghost Panzer",2,2,90,90,90,2013,6.00857,284,8,"Modular Board",1087,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jim Krohn"
"3206",65225,"Road Kill Rally",3,6,90,90,90,2010,5.90584,880,12,"Dice Rolling",1856,"Fighting"," Humor"," Racing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Daniel A. George (I)"
"3207",65225,"Road Kill Rally",3,6,90,90,90,2010,5.90584,880,12,"Modular Board",1856,"Fighting"," Humor"," Racing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Daniel A. George (I)"
"3208",133405,"Island Siege",2,4,45,45,45,2013,5.7635,280,13,"Card Drafting",612,"Card Game"," Dice"," Nautical",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dan Manfredini"
"3209",133405,"Island Siege",2,4,45,45,45,2013,5.7635,280,13,"Dice Rolling",612,"Card Game"," Dice"," Nautical",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dan Manfredini"
"3210",11161,"Dungeoneer: Den of the Wererats",2,2,30,30,30,2004,5.72837,466,12,"Action Point Allowance System",1223,"Adventure"," Card Game"," Dice"," Exploration"," Fantasy",NA,NA,NA,NA,NA,NA,NA,"Thomas Denmark"
"3211",11161,"Dungeoneer: Den of the Wererats",2,2,30,30,30,2004,5.72837,466,12,"Dice Rolling",1223,"Adventure"," Card Game"," Dice"," Exploration"," Fantasy",NA,NA,NA,NA,NA,NA,NA,"Thomas Denmark"
"3212",11161,"Dungeoneer: Den of the Wererats",2,2,30,30,30,2004,5.72837,466,12,"Hand Management",1223,"Adventure"," Card Game"," Dice"," Exploration"," Fantasy",NA,NA,NA,NA,NA,NA,NA,"Thomas Denmark"
"3213",11161,"Dungeoneer: Den of the Wererats",2,2,30,30,30,2004,5.72837,466,12,"Modular Board",1223,"Adventure"," Card Game"," Dice"," Exploration"," Fantasy",NA,NA,NA,NA,NA,NA,NA,"Thomas Denmark"
"3214",11161,"Dungeoneer: Den of the Wererats",2,2,30,30,30,2004,5.72837,466,12,"Variable Player Powers",1223,"Adventure"," Card Game"," Dice"," Exploration"," Fantasy",NA,NA,NA,NA,NA,NA,NA,"Thomas Denmark"
"3215",140863,"Council of Verona",2,5,20,20,20,2013,6.02756,1629,13,"Auction/Bidding",2778,"Bluffing"," Card Game"," Deduction"," Novel-based"," Renaissance",NA,NA,NA,NA,NA,NA,NA,"Michael Eskue"
"3216",140863,"Council of Verona",2,5,20,20,20,2013,6.02756,1629,13,"Card Drafting",2778,"Bluffing"," Card Game"," Deduction"," Novel-based"," Renaissance",NA,NA,NA,NA,NA,NA,NA,"Michael Eskue"
"3217",140863,"Council of Verona",2,5,20,20,20,2013,6.02756,1629,13,"Hand Management",2778,"Bluffing"," Card Game"," Deduction"," Novel-based"," Renaissance",NA,NA,NA,NA,NA,NA,NA,"Michael Eskue"
"3218",206490,"An Infamous Traffic",2,5,90,45,90,2016,5.85659,272,14,"Chit-Pull System",584,"Economic"," Industry / Manufacturing"," Political",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cole Wehrle"
"3219",206490,"An Infamous Traffic",2,5,90,45,90,2016,5.85659,272,14,"Dice Rolling",584,"Economic"," Industry / Manufacturing"," Political",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cole Wehrle"
"3220",206490,"An Infamous Traffic",2,5,90,45,90,2016,5.85659,272,14,"Partnerships",584,"Economic"," Industry / Manufacturing"," Political",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cole Wehrle"
"3221",206490,"An Infamous Traffic",2,5,90,45,90,2016,5.85659,272,14,"Route/Network Building",584,"Economic"," Industry / Manufacturing"," Political",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cole Wehrle"
"3222",206490,"An Infamous Traffic",2,5,90,45,90,2016,5.85659,272,14,"Simulation",584,"Economic"," Industry / Manufacturing"," Political",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cole Wehrle"
"3223",122913,"Samurai Battles",2,2,60,60,60,2012,5.77308,203,10,"Campaign / Battle Card Driven",806,"Medieval"," Miniatures"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richard Borg, Konstantin Krivenko"
"3224",122913,"Samurai Battles",2,2,60,60,60,2012,5.77308,203,10,"Dice Rolling",806,"Medieval"," Miniatures"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richard Borg, Konstantin Krivenko"
"3225",122913,"Samurai Battles",2,2,60,60,60,2012,5.77308,203,10,"Hand Management",806,"Medieval"," Miniatures"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richard Borg, Konstantin Krivenko"
"3226",122913,"Samurai Battles",2,2,60,60,60,2012,5.77308,203,10,"Modular Board",806,"Medieval"," Miniatures"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richard Borg, Konstantin Krivenko"
"3227",122913,"Samurai Battles",2,2,60,60,60,2012,5.77308,203,10,"Simultaneous Action Selection",806,"Medieval"," Miniatures"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richard Borg, Konstantin Krivenko"
"3228",10788,"Hellenes: Campaigns of the Peloponnesian War",2,2,240,240,240,2009,6.0504,458,12,"Area Movement",1214,"Ancient"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Craig Besinque"
"3229",10788,"Hellenes: Campaigns of the Peloponnesian War",2,2,240,240,240,2009,6.0504,458,12,"Campaign / Battle Card Driven",1214,"Ancient"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Craig Besinque"
"3230",10788,"Hellenes: Campaigns of the Peloponnesian War",2,2,240,240,240,2009,6.0504,458,12,"Dice Rolling",1214,"Ancient"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Craig Besinque"
"3231",10788,"Hellenes: Campaigns of the Peloponnesian War",2,2,240,240,240,2009,6.0504,458,12,"Secret Unit Deployment",1214,"Ancient"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Craig Besinque"
"3232",25409,"Salamanca",2,5,80,80,80,2006,5.64225,294,10,"Hand Management",458,"Medieval",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stefan Dorra"
"3233",25409,"Salamanca",2,5,80,80,80,2006,5.64225,294,10,"Tile Placement",458,"Medieval",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stefan Dorra"
"3234",39088,"Hoppladi Hopplada!",2,7,20,20,20,2008,5.71505,413,8,"Dice Rolling",636,"Animals"," Children's Game"," Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Markus Kropf"
"3235",39088,"Hoppladi Hopplada!",2,7,20,20,20,2008,5.71505,413,8,"Press Your Luck",636,"Animals"," Children's Game"," Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Markus Kropf"
"3236",110868,"Locke & Key: The Game",3,6,30,30,30,2012,5.69515,379,15,"Hand Management",914,"Card Game"," Horror"," Novel-based",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matt Hyra"
"3237",197831,"Dark Souls: The Board Game",1,4,120,90,120,2017,6.1622,1918,14,"Co-operative Play",4606,"Exploration"," Fantasy"," Medieval"," Miniatures"," Video Game Theme",NA,NA,NA,NA,NA,NA,NA,"David Carl, Alex Hall, Mat Hart, Richard Loxam"
"3238",197831,"Dark Souls: The Board Game",1,4,120,90,120,2017,6.1622,1918,14,"Deck / Pool Building",4606,"Exploration"," Fantasy"," Medieval"," Miniatures"," Video Game Theme",NA,NA,NA,NA,NA,NA,NA,"David Carl, Alex Hall, Mat Hart, Richard Loxam"
"3239",197831,"Dark Souls: The Board Game",1,4,120,90,120,2017,6.1622,1918,14,"Dice Rolling",4606,"Exploration"," Fantasy"," Medieval"," Miniatures"," Video Game Theme",NA,NA,NA,NA,NA,NA,NA,"David Carl, Alex Hall, Mat Hart, Richard Loxam"
"3240",197831,"Dark Souls: The Board Game",1,4,120,90,120,2017,6.1622,1918,14,"Grid Movement",4606,"Exploration"," Fantasy"," Medieval"," Miniatures"," Video Game Theme",NA,NA,NA,NA,NA,NA,NA,"David Carl, Alex Hall, Mat Hart, Richard Loxam"
"3241",197831,"Dark Souls: The Board Game",1,4,120,90,120,2017,6.1622,1918,14,"Modular Board",4606,"Exploration"," Fantasy"," Medieval"," Miniatures"," Video Game Theme",NA,NA,NA,NA,NA,NA,NA,"David Carl, Alex Hall, Mat Hart, Richard Loxam"
"3242",197831,"Dark Souls: The Board Game",1,4,120,90,120,2017,6.1622,1918,14,"Role Playing",4606,"Exploration"," Fantasy"," Medieval"," Miniatures"," Video Game Theme",NA,NA,NA,NA,NA,NA,NA,"David Carl, Alex Hall, Mat Hart, Richard Loxam"
"3243",197831,"Dark Souls: The Board Game",1,4,120,90,120,2017,6.1622,1918,14,"Variable Player Powers",4606,"Exploration"," Fantasy"," Medieval"," Miniatures"," Video Game Theme",NA,NA,NA,NA,NA,NA,NA,"David Carl, Alex Hall, Mat Hart, Richard Loxam"
"3244",129165,"Wings of Glory: WW1 Duel Pack",2,2,30,30,30,2013,5.79244,187,13,"Action / Movement Programming",530,"Aviation / Flight"," Fighting"," Miniatures"," Wargame"," World War I",NA,NA,NA,NA,NA,NA,NA,"Andrea Angiolino, Pier Giorgio Paglia"
"3245",129165,"Wings of Glory: WW1 Duel Pack",2,2,30,30,30,2013,5.79244,187,13,"Simulation",530,"Aviation / Flight"," Fighting"," Miniatures"," Wargame"," World War I",NA,NA,NA,NA,NA,NA,NA,"Andrea Angiolino, Pier Giorgio Paglia"
"3246",129165,"Wings of Glory: WW1 Duel Pack",2,2,30,30,30,2013,5.79244,187,13,"Simultaneous Action Selection",530,"Aviation / Flight"," Fighting"," Miniatures"," Wargame"," World War I",NA,NA,NA,NA,NA,NA,NA,"Andrea Angiolino, Pier Giorgio Paglia"
"3247",169794,"Haspelknecht",2,4,90,60,90,2015,6.46308,1189,12,"Action Point Allowance System",2176,"Environmental"," Farming",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thomas Spitzer"
"3248",169794,"Haspelknecht",2,4,90,60,90,2015,6.46308,1189,12,"Worker Placement",2176,"Environmental"," Farming",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thomas Spitzer"
